6184.659: [CMS-concurrent-sweep-start]
6185.665: [GC 6185.665: [ParNew: 434223K->43752K(440896K), 0.0504460 secs] 5714318K->5328902K(8339648K), 0.0506780 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6189.184: [GC 6189.184: [ParNew: 435688K->41910K(440896K), 0.0474900 secs] 5714536K->5324680K(8339648K), 0.0477100 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6190.907: [GC 6190.907: [ParNew: 433846K->37020K(440896K), 0.1085220 secs] 5716520K->5328000K(8339648K), 0.1087440 secs] [Times: user=2.07 sys=0.00, real=0.11 secs] 
6191.905: [CMS-concurrent-sweep: 7.030/7.245 secs] [Times: user=83.77 sys=0.07, real=7.24 secs] 
6191.905: [CMS-concurrent-reset-start]
6191.951: [CMS-concurrent-reset: 0.046/0.046 secs] [Times: user=0.05 sys=0.00, real=0.05 secs] 
6193.958: [GC [1 CMS-initial-mark: 5290956K(7898752K)] 5636854K(8339648K), 0.7705700 secs] [Times: user=0.77 sys=0.00, real=0.77 secs] 
6194.729: [CMS-concurrent-mark-start]
6195.168: [GC 6195.168: [ParNew: 428956K->31656K(440896K), 0.2072590 secs] 5719912K->5333641K(8339648K), 0.2074890 secs] [Times: user=4.09 sys=0.01, real=0.20 secs] 
6198.264: [GC 6198.265: [ParNew: 423592K->40392K(440896K), 0.0975820 secs] 5725577K->5345374K(8339648K), 0.0978040 secs] [Times: user=2.08 sys=0.00, real=0.10 secs] 
6200.128: [GC 6200.128: [ParNew: 432328K->39299K(440896K), 0.0675860 secs] 5737310K->5349078K(8339648K), 0.0678060 secs] [Times: user=1.18 sys=0.01, real=0.06 secs] 
6200.748: [CMS-concurrent-mark: 5.637/6.019 secs] [Times: user=114.31 sys=0.11, real=6.02 secs] 
6200.748: [CMS-concurrent-preclean-start]
6201.047: [CMS-concurrent-preclean: 0.288/0.299 secs] [Times: user=0.58 sys=0.00, real=0.29 secs] 
6201.047: [CMS-concurrent-abortable-preclean-start]
6203.895: [GC 6203.895: [ParNew: 431235K->48960K(440896K), 0.1905000 secs] 5741014K->5361536K(8339648K), 0.1907120 secs] [Times: user=4.14 sys=0.00, real=0.19 secs] 
6205.077: [CMS-concurrent-abortable-preclean: 3.122/4.030 secs] [Times: user=42.45 sys=0.03, real=4.04 secs] 
6205.080: [GC[YG occupancy: 269145 K (440896 K)]6205.080: [Rescan (parallel) , 0.0804250 secs]6205.161: [weak refs processing, 0.0014740 secs]6205.198: [class unloading, 0.0216310 secs]6205.220: [scrub symbol & string tables, 0.0187590 secs] [1 CMS-remark: 5312576K(7898752K)] 5581722K(8339648K), 0.1694610 secs] [Times: user=1.62 sys=0.00, real=0.17 secs] 
6205.250: [CMS-concurrent-sweep-start]
6206.013: [GC 6206.013: [ParNew: 440896K->40649K(440896K), 0.3982320 secs] 5752505K->5365228K(8339648K), 0.3984460 secs] [Times: user=8.54 sys=0.00, real=0.40 secs] 
6208.080: [GC 6208.080: [ParNew: 432585K->30470K(440896K), 0.0817860 secs] 5756671K->5359881K(8339648K), 0.0820010 secs] [Times: user=1.61 sys=0.00, real=0.08 secs] 
6212.719: [CMS-concurrent-sweep: 6.982/7.469 secs] [Times: user=73.66 sys=0.05, real=7.47 secs] 
6212.719: [CMS-concurrent-reset-start]
6212.769: [CMS-concurrent-reset: 0.050/0.050 secs] [Times: user=0.75 sys=0.00, real=0.05 secs] 
6213.180: [GC 6213.180: [ParNew: 422406K->41689K(440896K), 0.0697880 secs] 5748538K->5370291K(8339648K), 0.0700170 secs] [Times: user=1.39 sys=0.00, real=0.07 secs] 
6213.251: [GC [1 CMS-initial-mark: 5328601K(7898752K)] 5370724K(8339648K), 0.0639220 secs] [Times: user=0.06 sys=0.00, real=0.06 secs] 
6213.315: [CMS-concurrent-mark-start]
6215.202: [GC 6215.202: [ParNew: 433625K->42041K(440896K), 0.2746710 secs] 5762227K->5383673K(8339648K), 0.2748900 secs] [Times: user=5.74 sys=0.00, real=0.27 secs] 
6218.461: [GC 6218.461: [ParNew: 433977K->45800K(440896K), 0.1010630 secs] 5775609K->5390123K(8339648K), 0.1012840 secs] [Times: user=2.08 sys=0.00, real=0.10 secs] 
6218.954: [CMS-concurrent-mark: 5.257/5.639 secs] [Times: user=103.86 sys=0.16, real=5.64 secs] 
6218.954: [CMS-concurrent-preclean-start]
6219.281: [CMS-concurrent-preclean: 0.317/0.327 secs] [Times: user=5.63 sys=0.00, real=0.33 secs] 
6219.281: [CMS-concurrent-abortable-preclean-start]
6220.266: [GC 6220.266: [ParNew: 437736K->42302K(440896K), 0.1953190 secs] 5782059K->5391795K(8339648K), 0.1955350 secs] [Times: user=4.35 sys=0.00, real=0.20 secs] 
6222.986: [CMS-concurrent-abortable-preclean: 2.792/3.704 secs] [Times: user=37.98 sys=0.01, real=3.70 secs] 
6222.988: [GC[YG occupancy: 249883 K (440896 K)]6222.989: [Rescan (parallel) , 0.1452050 secs]6223.134: [weak refs processing, 0.0012840 secs]6223.135: [class unloading, 0.0285700 secs]6223.164: [scrub symbol & string tables, 0.0235870 secs] [1 CMS-remark: 5349492K(7898752K)] 5599376K(8339648K), 0.2150370 secs] [Times: user=3.22 sys=0.00, real=0.21 secs] 
6223.204: [CMS-concurrent-sweep-start]
6224.193: [GC 6224.193: [ParNew: 434238K->44807K(440896K), 0.1152140 secs] 5781438K->5400075K(8339648K), 0.1154510 secs] [Times: user=2.29 sys=0.01, real=0.12 secs] 
6228.136: [GC 6228.136: [ParNew: 436743K->33357K(440896K), 0.2215180 secs] 5786898K->5393123K(8339648K), 0.2217810 secs] [Times: user=4.60 sys=0.00, real=0.23 secs] 
6230.215: [GC 6230.215: [ParNew: 425293K->33299K(440896K), 0.0425210 secs] 5784551K->5398549K(8339648K), 0.0427320 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
6231.660: [CMS-concurrent-sweep: 8.067/8.456 secs] [Times: user=103.51 sys=0.11, real=8.46 secs] 
6231.660: [CMS-concurrent-reset-start]
6231.705: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
6233.541: [GC 6233.542: [ParNew: 425235K->41848K(440896K), 0.1235840 secs] 5790361K->5409612K(8339648K), 0.1238430 secs] [Times: user=2.53 sys=0.00, real=0.12 secs] 
6233.667: [GC [1 CMS-initial-mark: 5367763K(7898752K)] 5410465K(8339648K), 0.0980270 secs] [Times: user=0.10 sys=0.00, real=0.10 secs] 
6233.765: [CMS-concurrent-mark-start]
6235.324: [GC 6235.324: [ParNew: 433784K->42563K(440896K), 0.0507540 secs] 5801548K->5418270K(8339648K), 0.0936210 secs] [Times: user=0.82 sys=0.00, real=0.10 secs] 
6236.923: [GC 6236.923: [ParNew: 434499K->31965K(440896K), 0.0783140 secs] 5810206K->5413155K(8339648K), 0.0785280 secs] [Times: user=1.59 sys=0.00, real=0.08 secs] 
6238.764: [CMS-concurrent-mark: 4.822/4.999 secs] [Times: user=100.67 sys=0.08, real=5.00 secs] 
6238.764: [CMS-concurrent-preclean-start]
6239.123: [CMS-concurrent-preclean: 0.342/0.359 secs] [Times: user=3.18 sys=0.00, real=0.36 secs] 
6239.123: [CMS-concurrent-abortable-preclean-start]
6242.829: [GC 6242.829: [ParNew: 423901K->37907K(440896K), 0.1309540 secs] 5805091K->5424563K(8339648K), 0.1312110 secs] [Times: user=2.54 sys=0.01, real=0.13 secs] 
6244.011: [CMS-concurrent-abortable-preclean: 3.170/4.888 secs] [Times: user=23.89 sys=0.06, real=4.89 secs] 
6244.014: [GC[YG occupancy: 248178 K (440896 K)]6244.014: [Rescan (parallel) , 0.0971780 secs]6244.112: [weak refs processing, 0.0013440 secs]6244.113: [class unloading, 0.0219950 secs]6244.135: [scrub symbol & string tables, 0.0187620 secs] [1 CMS-remark: 5386655K(7898752K)] 5634833K(8339648K), 0.1499680 secs] [Times: user=2.23 sys=0.01, real=0.15 secs] 
6244.165: [CMS-concurrent-sweep-start]
6245.173: [GC 6245.174: [ParNew: 429843K->33262K(440896K), 0.2574860 secs] 5816285K->5430291K(8339648K), 0.2577050 secs] [Times: user=5.54 sys=0.00, real=0.26 secs] 
6248.079: [GC 6248.079: [ParNew: 425198K->30168K(440896K), 0.0446950 secs] 5817237K->5425032K(8339648K), 0.0449450 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
6249.913: [GC 6249.913: [ParNew: 422104K->31824K(440896K), 0.0342790 secs] 5814928K->5427727K(8339648K), 0.0344900 secs] [Times: user=0.66 sys=0.00, real=0.03 secs] 
6253.350: [GC 6253.351: [ParNew: 423760K->32996K(440896K), 0.0517430 secs] 5814876K->5434079K(8339648K), 0.0520090 secs] [Times: user=0.71 sys=0.00, real=0.05 secs] 
6253.617: [CMS-concurrent-sweep: 9.051/9.452 secs] [Times: user=122.53 sys=0.17, real=9.45 secs] 
6253.617: [CMS-concurrent-reset-start]
6253.669: [CMS-concurrent-reset: 0.052/0.052 secs] [Times: user=0.99 sys=0.00, real=0.06 secs] 
6253.817: [GC [1 CMS-initial-mark: 5401078K(7898752K)] 5515825K(8339648K), 0.3632420 secs] [Times: user=0.37 sys=0.00, real=0.37 secs] 
6254.180: [CMS-concurrent-mark-start]
6255.816: [GC 6255.816: [ParNew: 424932K->29484K(440896K), 0.0368820 secs] 5826011K->5433308K(8339648K), 0.0371320 secs] [Times: user=0.67 sys=0.00, real=0.04 secs] 
6259.024: [GC 6259.025: [ParNew: 421420K->41328K(440896K), 0.0461680 secs] 5825244K->5451090K(8339648K), 0.0463820 secs] [Times: user=0.86 sys=0.00, real=0.05 secs] 
6259.405: [CMS-concurrent-mark: 5.115/5.224 secs] [Times: user=86.26 sys=0.17, real=5.22 secs] 
6259.405: [CMS-concurrent-preclean-start]
6259.794: [CMS-concurrent-preclean: 0.373/0.389 secs] [Times: user=6.99 sys=0.03, real=0.39 secs] 
6259.794: [CMS-concurrent-abortable-preclean-start]
6262.907: [GC 6262.907: [ParNew: 433264K->39797K(440896K), 0.1145510 secs] 5843026K->5459592K(8339648K), 0.1148100 secs] [Times: user=2.22 sys=0.00, real=0.12 secs] 
6264.086: [CMS-concurrent-abortable-preclean: 3.241/4.293 secs] [Times: user=38.08 sys=0.06, real=4.29 secs] 
6264.089: [GC[YG occupancy: 259671 K (440896 K)]6264.089: [Rescan (parallel) , 0.0852830 secs]6264.195: [weak refs processing, 0.0012520 secs]6264.196: [class unloading, 0.0218520 secs]6264.218: [scrub symbol & string tables, 0.0187580 secs] [1 CMS-remark: 5419794K(7898752K)] 5679465K(8339648K), 0.1583570 secs] [Times: user=1.70 sys=0.01, real=0.16 secs] 
6264.248: [CMS-concurrent-sweep-start]
6264.984: [GC 6264.984: [ParNew: 431733K->37217K(440896K), 0.0638910 secs] 5850308K->5461854K(8339648K), 0.0641180 secs] [Times: user=1.15 sys=0.01, real=0.06 secs] 
6266.720: [GC 6266.720: [ParNew: 429153K->36596K(440896K), 0.0495060 secs] 5852675K->5460118K(8339648K), 0.0497110 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6268.820: [GC 6268.820: [ParNew: 428532K->38031K(440896K), 0.0728160 secs] 5849683K->5468520K(8339648K), 0.0730340 secs] [Times: user=1.28 sys=0.00, real=0.07 secs] 
6271.759: [CMS-concurrent-sweep: 7.315/7.511 secs] [Times: user=86.59 sys=0.09, real=7.51 secs] 
6271.759: [CMS-concurrent-reset-start]
6271.799: [CMS-concurrent-reset: 0.040/0.040 secs] [Times: user=0.05 sys=0.00, real=0.04 secs] 
6273.801: [GC [1 CMS-initial-mark: 5429064K(7898752K)] 5765802K(8339648K), 0.9880160 secs] [Times: user=0.99 sys=0.00, real=0.99 secs] 
6274.790: [CMS-concurrent-mark-start]
6275.227: [GC 6275.227: [ParNew: 429967K->31794K(440896K), 0.0580800 secs] 5859031K->5469385K(8339648K), 0.0583490 secs] [Times: user=1.01 sys=0.01, real=0.05 secs] 
6277.017: [GC 6277.017: [ParNew: 423730K->34227K(440896K), 0.0310920 secs] 5861321K->5477290K(8339648K), 0.0313220 secs] [Times: user=0.59 sys=0.00, real=0.03 secs] 
6279.175: [GC 6279.175: [ParNew: 426163K->33141K(440896K), 0.0468520 secs] 5869226K->5479146K(8339648K), 0.0470670 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6279.715: [CMS-concurrent-mark: 4.780/4.925 secs] [Times: user=98.10 sys=0.07, real=4.92 secs] 
6279.715: [CMS-concurrent-preclean-start]
6279.954: [CMS-concurrent-preclean: 0.232/0.240 secs] [Times: user=4.11 sys=0.00, real=0.24 secs] 
6279.954: [CMS-concurrent-abortable-preclean-start]
6280.804: [GC 6280.805: [ParNew: 425077K->33189K(440896K), 0.0293750 secs] 5871082K->5481721K(8339648K), 0.0295800 secs] [Times: user=0.50 sys=0.00, real=0.03 secs] 
6283.765: [CMS-concurrent-abortable-preclean: 2.965/3.811 secs] [Times: user=32.86 sys=0.02, real=3.81 secs] 
6283.768: [GC[YG occupancy: 231594 K (440896 K)]6283.769: [Rescan (parallel) , 0.0728500 secs]6283.842: [weak refs processing, 0.0013660 secs]6283.843: [class unloading, 0.0270840 secs]6283.870: [scrub symbol & string tables, 0.0223390 secs] [1 CMS-remark: 5448532K(7898752K)] 5680126K(8339648K), 0.1388380 secs] [Times: user=1.55 sys=0.00, real=0.14 secs] 
6283.908: [CMS-concurrent-sweep-start]
6284.743: [GC 6284.743: [ParNew: 425125K->30414K(440896K), 0.0628880 secs] 5872160K->5490320K(8339648K), 0.0631120 secs] [Times: user=0.97 sys=0.01, real=0.06 secs] 
6287.959: [GC 6287.959: [ParNew: 422350K->25255K(440896K), 0.0304290 secs] 5879956K->5485739K(8339648K), 0.0306730 secs] [Times: user=0.49 sys=0.00, real=0.03 secs] 
6289.648: [GC 6289.648: [ParNew: 417191K->26681K(440896K), 0.0293620 secs] 5876404K->5488720K(8339648K), 0.0295640 secs] [Times: user=0.52 sys=0.00, real=0.03 secs] 
6291.034: [CMS-concurrent-sweep: 6.995/7.126 secs] [Times: user=80.73 sys=0.09, real=7.12 secs] 
6291.034: [CMS-concurrent-reset-start]
6291.078: [CMS-concurrent-reset: 0.043/0.043 secs] [Times: user=0.04 sys=0.00, real=0.05 secs] 
6293.080: [GC [1 CMS-initial-mark: 5461944K(7898752K)] 5769091K(8339648K), 0.7376010 secs] [Times: user=0.73 sys=0.01, real=0.73 secs] 
6293.818: [CMS-concurrent-mark-start]
6294.415: [GC 6294.415: [ParNew: 418617K->34430K(440896K), 0.0499330 secs] 5880562K->5499187K(8339648K), 0.0501980 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6296.231: [GC 6296.231: [ParNew: 426366K->36569K(440896K), 0.0417910 secs] 5891123K->5509280K(8339648K), 0.0420040 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
6297.733: [GC 6297.733: [ParNew: 428505K->26241K(440896K), 0.0330790 secs] 5901216K->5504081K(8339648K), 0.0332980 secs] [Times: user=0.46 sys=0.01, real=0.03 secs] 
6299.121: [CMS-concurrent-mark: 5.167/5.302 secs] [Times: user=106.58 sys=0.11, real=5.30 secs] 
6299.121: [CMS-concurrent-preclean-start]
6299.347: [CMS-concurrent-preclean: 0.218/0.227 secs] [Times: user=0.22 sys=0.00, real=0.23 secs] 
6299.347: [CMS-concurrent-abortable-preclean-start]
6302.741: [GC 6302.741: [ParNew: 418177K->38471K(440896K), 0.0814080 secs] 5896017K->5519211K(8339648K), 0.0816240 secs] [Times: user=1.62 sys=0.00, real=0.08 secs] 
6303.689: [CMS-concurrent-abortable-preclean: 3.242/4.341 secs] [Times: user=32.73 sys=0.02, real=4.34 secs] 
6303.692: [GC[YG occupancy: 253943 K (440896 K)]6303.692: [Rescan (parallel) , 0.0724640 secs]6303.764: [weak refs processing, 0.0015640 secs]6303.766: [class unloading, 0.0216280 secs]6303.788: [scrub symbol & string tables, 0.0187760 secs] [1 CMS-remark: 5480739K(7898752K)] 5734682K(8339648K), 0.1255280 secs] [Times: user=1.51 sys=0.00, real=0.13 secs] 
6303.818: [CMS-concurrent-sweep-start]
6304.559: [GC 6304.559: [ParNew: 430407K->40283K(440896K), 0.0509180 secs] 5910489K->5528395K(8339648K), 0.0511340 secs] [Times: user=0.78 sys=0.02, real=0.05 secs] 
6307.987: [GC 6307.987: [ParNew: 432219K->33134K(440896K), 0.0575640 secs] 5916966K->5523026K(8339648K), 0.0577860 secs] [Times: user=1.10 sys=0.00, real=0.06 secs] 
6309.637: [GC 6309.637: [ParNew: 425070K->37788K(440896K), 0.0572410 secs] 5913373K->5528822K(8339648K), 0.0574550 secs] [Times: user=1.03 sys=0.00, real=0.05 secs] 
6311.022: [CMS-concurrent-sweep: 7.028/7.205 secs] [Times: user=81.83 sys=0.07, real=7.20 secs] 
6311.023: [CMS-concurrent-reset-start]
6311.066: [CMS-concurrent-reset: 0.043/0.043 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
6313.069: [GC [1 CMS-initial-mark: 5490976K(7898752K)] 5856876K(8339648K), 0.8674430 secs] [Times: user=0.87 sys=0.01, real=0.86 secs] 
6313.936: [CMS-concurrent-mark-start]
6314.296: [GC 6314.296: [ParNew: 429724K->34375K(440896K), 0.1501750 secs] 5920700K->5538322K(8339648K), 0.1504410 secs] [Times: user=2.98 sys=0.00, real=0.15 secs] 
6317.501: [GC 6317.501: [ParNew: 426311K->35526K(440896K), 0.0351230 secs] 5930258K->5542301K(8339648K), 0.0353490 secs] [Times: user=0.69 sys=0.00, real=0.03 secs] 
6319.288: [GC 6319.288: [ParNew: 427462K->33950K(440896K), 0.0341820 secs] 5934237K->5545618K(8339648K), 0.0344030 secs] [Times: user=0.44 sys=0.00, real=0.03 secs] 
6319.931: [CMS-concurrent-mark: 5.760/5.995 secs] [Times: user=113.58 sys=0.10, real=6.00 secs] 
6319.931: [CMS-concurrent-preclean-start]
6320.167: [CMS-concurrent-preclean: 0.227/0.236 secs] [Times: user=0.26 sys=0.00, real=0.23 secs] 
6320.167: [CMS-concurrent-abortable-preclean-start]
6323.160: [GC 6323.160: [ParNew: 425886K->39935K(440896K), 0.0394090 secs] 5937554K->5556487K(8339648K), 0.0396380 secs] [Times: user=0.63 sys=0.01, real=0.04 secs] 
6324.009: [CMS-concurrent-abortable-preclean: 2.985/3.842 secs] [Times: user=36.14 sys=0.05, real=3.85 secs] 
6324.011: [GC[YG occupancy: 237128 K (440896 K)]6324.012: [Rescan (parallel) , 0.0603400 secs]6324.072: [weak refs processing, 0.0015250 secs]6324.074: [class unloading, 0.0216090 secs]6324.095: [scrub symbol & string tables, 0.0187640 secs] [1 CMS-remark: 5516552K(7898752K)] 5753681K(8339648K), 0.1134490 secs] [Times: user=1.32 sys=0.01, real=0.11 secs] 
6324.125: [CMS-concurrent-sweep-start]
6325.131: [GC 6325.132: [ParNew: 431871K->33870K(440896K), 0.0449700 secs] 5947862K->5557840K(8339648K), 0.0451890 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
6327.361: [GC 6327.362: [ParNew: 425806K->24151K(440896K), 0.0385310 secs] 5948919K->5552824K(8339648K), 0.0387540 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
6330.891: [CMS-concurrent-sweep: 6.675/6.766 secs] [Times: user=69.17 sys=0.12, real=6.77 secs] 
6330.891: [CMS-concurrent-reset-start]
6330.936: [CMS-concurrent-reset: 0.044/0.044 secs] [Times: user=0.08 sys=0.00, real=0.04 secs] 
6331.404: [GC [1 CMS-initial-mark: 5527487K(7898752K)] 5852596K(8339648K), 1.0132000 secs] [Times: user=1.01 sys=0.00, real=1.02 secs] 
6332.418: [CMS-concurrent-mark-start]
6332.854: [GC 6332.854: [ParNew: 416087K->40298K(440896K), 0.0527550 secs] 5943574K->5570707K(8339648K), 0.0530340 secs] [Times: user=1.14 sys=0.01, real=0.05 secs] 
6334.569: [GC 6334.569: [ParNew: 432234K->41813K(440896K), 0.0706600 secs] 5962643K->5582875K(8339648K), 0.0708950 secs] [Times: user=1.08 sys=0.02, real=0.07 secs] 
6337.056: [CMS-concurrent-mark: 4.506/4.638 secs] [Times: user=80.79 sys=0.16, real=4.63 secs] 
6337.056: [CMS-concurrent-preclean-start]
6337.273: [CMS-concurrent-preclean: 0.210/0.218 secs] [Times: user=0.24 sys=0.00, real=0.22 secs] 
6337.273: [CMS-concurrent-abortable-preclean-start]
6337.946: [GC 6337.946: [ParNew: 433749K->34910K(440896K), 0.0592390 secs] 5974811K->5575972K(8339648K), 0.0594670 secs] [Times: user=1.38 sys=0.00, real=0.06 secs] 
6338.989: [CMS-concurrent-abortable-preclean: 1.545/1.715 secs] [Times: user=26.97 sys=0.01, real=1.72 secs] 
6338.991: [GC[YG occupancy: 239386 K (440896 K)]6338.991: [Rescan (parallel) , 0.0943450 secs]6339.086: [weak refs processing, 0.0014490 secs]6339.087: [class unloading, 0.0213820 secs]6339.109: [scrub symbol & string tables, 0.0200900 secs] [1 CMS-remark: 5541062K(7898752K)] 5780448K(8339648K), 0.1495910 secs] [Times: user=2.08 sys=0.00, real=0.15 secs] 
6339.141: [CMS-concurrent-sweep-start]
6340.078: [GC 6340.078: [ParNew: 426846K->30416K(440896K), 0.0808750 secs] 5967306K->5589147K(8339648K), 0.0810920 secs] [Times: user=0.98 sys=0.04, real=0.08 secs] 
6343.424: [GC 6343.424: [ParNew: 422352K->26573K(440896K), 0.0282680 secs] 5976151K->5580372K(8339648K), 0.0284700 secs] [Times: user=0.50 sys=0.00, real=0.03 secs] 
6345.103: [GC 6345.103: [ParNew: 418509K->29765K(440896K), 0.0426610 secs] 5971116K->5587029K(8339648K), 0.0428780 secs] [Times: user=0.68 sys=0.01, real=0.04 secs] 
6346.341: [CMS-concurrent-sweep: 7.039/7.199 secs] [Times: user=97.68 sys=0.09, real=7.20 secs] 
6346.341: [CMS-concurrent-reset-start]
6346.392: [CMS-concurrent-reset: 0.051/0.051 secs] [Times: user=0.85 sys=0.00, real=0.05 secs] 
6346.812: [GC 6346.812: [ParNew: 421701K->28143K(440896K), 0.0374950 secs] 5978925K->5590330K(8339648K), 0.0377410 secs] [Times: user=0.55 sys=0.03, real=0.04 secs] 
6346.851: [GC [1 CMS-initial-mark: 5562187K(7898752K)] 5592223K(8339648K), 0.0351120 secs] [Times: user=0.03 sys=0.00, real=0.03 secs] 
6346.886: [CMS-concurrent-mark-start]
6350.018: [GC 6350.018: [ParNew: 420079K->29032K(440896K), 0.0379210 secs] 5982266K->5596418K(8339648K), 0.0381390 secs] [Times: user=0.53 sys=0.00, real=0.03 secs] 
6351.272: [CMS-concurrent-mark: 4.345/4.386 secs] [Times: user=56.85 sys=0.02, real=4.39 secs] 
6351.272: [CMS-concurrent-preclean-start]
6351.428: [CMS-concurrent-preclean: 0.151/0.156 secs] [Times: user=0.16 sys=0.00, real=0.16 secs] 
6351.428: [CMS-concurrent-abortable-preclean-start]
6353.842: [GC 6353.842: [ParNew: 420968K->31401K(440896K), 0.0372380 secs] 5988354K->5604104K(8339648K), 0.0374560 secs] [Times: user=0.70 sys=0.00, real=0.04 secs] 
6354.724: [CMS-concurrent-abortable-preclean: 2.741/3.295 secs] [Times: user=41.89 sys=0.13, real=3.29 secs] 
6354.727: [GC[YG occupancy: 236045 K (440896 K)]6354.727: [Rescan (parallel) , 0.0661750 secs]6354.793: [weak refs processing, 0.0014690 secs]6354.795: [class unloading, 0.0211910 secs]6354.816: [scrub symbol & string tables, 0.0187680 secs] [1 CMS-remark: 5572703K(7898752K)] 5808749K(8339648K), 0.1188090 secs] [Times: user=1.52 sys=0.00, real=0.12 secs] 
6354.846: [CMS-concurrent-sweep-start]
6355.668: [GC 6355.668: [ParNew: 423337K->38523K(440896K), 0.0377730 secs] 5995521K->5613678K(8339648K), 0.0379920 secs] [Times: user=0.62 sys=0.00, real=0.03 secs] 
6358.969: [GC 6358.969: [ParNew: 430459K->40513K(440896K), 0.0490700 secs] 6001002K->5614095K(8339648K), 0.0492810 secs] [Times: user=0.93 sys=0.00, real=0.05 secs] 
6360.652: [GC 6360.652: [ParNew: 432449K->44189K(440896K), 0.0444040 secs] 6003901K->5621136K(8339648K), 0.0640080 secs] [Times: user=0.70 sys=0.00, real=0.06 secs] 
6361.989: [CMS-concurrent-sweep: 6.984/7.143 secs] [Times: user=81.31 sys=0.06, real=7.15 secs] 
6361.989: [CMS-concurrent-reset-start]
6362.034: [CMS-concurrent-reset: 0.045/0.045 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
6364.035: [GC [1 CMS-initial-mark: 5576877K(7898752K)] 5970867K(8339648K), 1.1341030 secs] [Times: user=1.14 sys=0.00, real=1.14 secs] 
6365.170: [CMS-concurrent-mark-start]
6368.285: [GC 6368.285: [ParNew: 436125K->43791K(440896K), 0.0637140 secs] 6013002K->5632112K(8339648K), 0.0639470 secs] [Times: user=1.14 sys=0.01, real=0.07 secs] 
6369.919: [CMS-concurrent-mark: 4.682/4.749 secs] [Times: user=56.08 sys=0.06, real=4.75 secs] 
6369.919: [CMS-concurrent-preclean-start]
6370.154: [CMS-concurrent-preclean: 0.227/0.235 secs] [Times: user=3.93 sys=0.01, real=0.23 secs] 
6370.154: [CMS-concurrent-abortable-preclean-start]
6370.199: [GC 6370.199: [ParNew: 435727K->41639K(440896K), 0.0483620 secs] 6024048K->5635791K(8339648K), 0.0485770 secs] [Times: user=0.74 sys=0.00, real=0.04 secs] 
6371.140: [CMS-concurrent-abortable-preclean: 0.926/0.985 secs] [Times: user=16.75 sys=0.00, real=0.99 secs] 
6371.142: [GC[YG occupancy: 252361 K (440896 K)]6371.143: [Rescan (parallel) , 0.0686370 secs]6371.211: [weak refs processing, 0.0015820 secs]6371.213: [class unloading, 0.0219200 secs]6371.235: [scrub symbol & string tables, 0.0187580 secs] [1 CMS-remark: 5594151K(7898752K)] 5846513K(8339648K), 0.1217320 secs] [Times: user=1.52 sys=0.00, real=0.12 secs] 
6371.265: [CMS-concurrent-sweep-start]
6373.930: [GC 6373.931: [ParNew: 433575K->42228K(440896K), 0.0744320 secs] 6026990K->5640649K(8339648K), 0.0746630 secs] [Times: user=1.41 sys=0.01, real=0.07 secs] 
6375.866: [GC 6375.866: [ParNew: 434164K->41202K(440896K), 0.0381360 secs] 6030764K->5643416K(8339648K), 0.0383610 secs] [Times: user=0.69 sys=0.00, real=0.04 secs] 
6377.586: [GC 6377.586: [ParNew: 433138K->36254K(440896K), 0.0494460 secs] 6035278K->5650771K(8339648K), 0.0496750 secs] [Times: user=0.72 sys=0.00, real=0.05 secs] 
6378.502: [CMS-concurrent-sweep: 7.060/7.237 secs] [Times: user=94.80 sys=0.12, real=7.24 secs] 
6378.502: [CMS-concurrent-reset-start]
6378.550: [CMS-concurrent-reset: 0.048/0.048 secs] [Times: user=0.90 sys=0.00, real=0.05 secs] 
6379.392: [GC 6379.392: [ParNew: 428190K->24640K(440896K), 0.0315210 secs] 6042688K->5641759K(8339648K), 0.0318180 secs] [Times: user=0.46 sys=0.00, real=0.03 secs] 
6379.425: [GC [1 CMS-initial-mark: 5617118K(7898752K)] 5643580K(8339648K), 0.0377060 secs] [Times: user=0.04 sys=0.00, real=0.04 secs] 
6379.463: [CMS-concurrent-mark-start]
6383.364: [CMS-concurrent-mark: 3.901/3.901 secs] [Times: user=33.64 sys=0.03, real=3.90 secs] 
6383.364: [CMS-concurrent-preclean-start]
6383.442: [CMS-concurrent-preclean: 0.076/0.078 secs] [Times: user=1.36 sys=0.00, real=0.08 secs] 
6383.442: [CMS-concurrent-abortable-preclean-start]
6384.509: [GC 6384.509: [ParNew: 416576K->30692K(440896K), 0.0399470 secs] 6033695K->5653302K(8339648K), 0.0402480 secs] [Times: user=0.70 sys=0.01, real=0.04 secs] 
